text,reject,CIR_PUNISHMENT,CONFESSION,CIR_TYPE,CIR_ROLE,GENERAL_CIRCUM,CIR_AMOUNT,REGRET,RESPO,CIR_EQ
"ההגנה עתרה בטיעוניה לסטייה ממתחם הענישה משיקולי צדק, בהתאם להתפתחות הפסיקתית בעניין זה, זאת נוכח מצבו הרפואי של הנאשם הסובל מפסוריאזיס.",0,0,0,0,0,1,0,0,0,0
"ההגנה עתרה לגזור את עונשו של הנאשם בחלקו התחתון של המתחם, או לכל היותר בחלקו האמצעי, לאור הרשעתו הקודמת בעבירת סמים.",0,0,0,0,0,1,0,0,0,0
"ההתרשמות הייתה מאדם אינטליגנטי בעל יכולות גבוהות, נראה כי עובר הליך שיקום משמעותי, מצליח להיעזר בטיפול ורכש כלים להתמודדות אדפטיבית יותר במצבי לחץ והמשך הימנעות מצריכת סמים.",0,0,0,0,0,1,0,0,0,0
"הוא השתלב בקהילה הטיפולית ""רטורנו"", אך לאחר כחודש וחצי עזב.",0,0,0,0,0,1,0,0,0,0
"הוא השתתף באופן פעיל בקבוצות, והביע מודעות לדפוסים שעדיין מצריכים עבודה ושינוי.",0,0,0,0,0,1,0,0,0,0
"הוא התנגד לחילוט המזומן בסך 27,000 ₪ שנתפסו אצל הנאשם, כדי שלא לגרום חרפת רעב למשפחתו והפנה לפסיקה שבה שופטים נמנעו מחילוט על מנת לא למנוע מהמשפחה צרכים בסיסיים.",0,0,0,0,0,1,0,0,0,0
הוא יודע ששגה ומצטער על מעשיו.,0,0,0,0,0,0,0,1,0,0
"הוא לא משתייך לראשי הפרמידה, הוא אינו היוזם, המתכנן או המממן את מבצע ייבוא הסם.",0,0,0,0,1,0,0,0,0,0
"הוא נפלט ממערכת החינוך כעבור 8 שנות לימוד, לאחריהם הדרדר תפקודו, והוא החל להסתבך בפלילים.",0,0,0,0,0,1,0,0,0,0
"הוא עורך חשיבה מעמיקה בנוגע לבחירותיו והשלכותיהן על עצמו ועל אחרים, מבטא מוטיבציה רבה לערוך שינוי משמעותי בחייו ונראה שמצליח להיתרם מהשתתפותו בקבוצה.",0,0,0,0,0,1,0,0,0,0
"הוא צעיר כבן 27, רווק  אשר גדל ברקע משפחתי קשה, כאשר הוא המפרנס היחיד.",0,0,0,0,0,1,0,0,0,0
הוא קיבל אחריות למעשיו והביע נכונות להירתם לטיפול במוקדי הסיכון להישנות עבירות.,0,0,0,0,0,1,0,0,1,0
"הוא קיבל אחריות מלאה למעשים, שהה במעצר ממושך מאוד (למעלה מ-3 חודשים) מאחורי סורג ובריח ולאחר מכן נתרם כאמור לתהליך טיפולי.",0,0,0,0,0,1,0,0,1,0
"הובהר לנאשם שמשמעות ההתחייבות היא, כי אם יעבור את העבירה בתוך התקופה שצוינה, בית המשפט שיגזור את הדין יהא חייב לחלט את ההתחייבות כקנס;",1,0,0,0,0,0,0,0,0,0
"הוגשו חוות דעת שב""ס (נ/1), חוות דעת בית חם (נ/2), מסמכים רפואיים של אמו של הנאשם (נ/3), מסמכים רפואיים של בנו של הנאשם (נ/4), תעודת נישואין (נ/5).",1,0,0,0,0,0,0,0,0,0
הודאת הנאשם נעשתה במסגרת הסדר טיעון לפיו התביעה מגבילה עצמה בעתירתה לגזור על הנאשם 6 שנים מאסר בפועל ואילו ההגנה טוענת באופן חופשי.,0,0,1,0,0,0,0,0,0,0
הודע לנאשם על זכותו לערער לבית המשפט העליון בתוך 45 יום מהיום.,0,0,0,0,0,0,0,0,0,0
"הווה אומר, שאין וודאות שאכן הנאשם החל לגדל הסמים מיום 06.06.2023 או בסמוך לכך, וספק זה צריך להיזקף לטובת הנאשם.",1,0,0,0,0,0,0,0,0,0
"הומלץ לשקול בחיוב לבטל ההרשעה ולהסתפק בענישה שיקומית, כך שהוא יועמד בפיקוח שירות המבחן למשך שנה, לצו צו של""צ משמעותי בן 500 שעות.",1,0,0,0,0,0,0,0,0,0
"הוסיף ואמר העד כי הוא בקשר עם קצין המבחן והם עובדים יחד כדי להרחיק את הנאשם מסביבתו ברמלה, המהווה גורם מדרדר, ובמטרה כי הנאשם יתחיל חיים עצמאיים ונורמטיביים.",0,0,0,0,0,1,0,0,0,0
"הוסיפה ב""כ הנאשם והפנתה לנסיבותיו האישיות הקשות של הנאשם, כעולה מתסקירי שירות המבחן, מחמת מצבו הרפואי, בהיותו מוכר כנכה ומתקיים מקצבת הביטוח הלאומי (טל/2 עד טל/4), ולהשלכות הקשות של מצבו הבריאותי על תפקודי חייו.",0,0,0,0,0,1,0,0,0,0
היא אחראית באופן מלא למעשיה.,0,0,0,0,0,0,0,0,1,0
"היא הוסיפה, כי הנאשם לקח אחריות מלאה על מעשיו, והיום הוא מודע לנזקים ולהשלכות שקיימים בביצוע העבירה, וכי מתסקיר שירות המבחן עולה שהנאשם עבר תהליך של חקירה עצמית עמוקה ושינוי מחשבתי, מקפיד לשמור על החוק והסדר החברתי ומבטא נכונות להשתלב בטיפול.",0,0,0,0,0,1,0,0,1,0
"היא הוסיפה, כי הנאשם ניסה לספק את הסם לחבריו במפגש שלא יצא לפועל, וכי פוטנציאל הנזק של השימוש בחומר הוא בלתי מבוטל הן לנאשם עצמו והן לאחרים שהיו עתידים להשתמש בחומר.",1,0,0,0,0,0,0,0,0,0
"היא ליוותה את הנאשם באדיקות במהלך הדיונים, ועשתה כל שלאל ידה על מנת לסייע בידו.",1,0,0,0,0,0,0,0,0,0
"היא סיימה 12 שנות לימוד במסגרות חרדיות ללא בגרות, ולאחר מכן למדה תחומים שונים, אך לא התמידה בלימודיה ושינתה את מסלול הלימודים מעת לעת.",0,0,0,0,0,1,0,0,0,0
"היום הוא והנאשם עובדים בעסק המשפחתי, הנאשם מנהל את העסק ואחראי על ההזמנות.",0,0,0,0,0,1,0,0,0,0
הילדים חזרו להיות איתי בקשר.,0,0,0,0,0,0,0,0,0,0
"היקף עסקאות הסם, סוג הסם היקפו ושוויו: הנאשם היה מעורב בביצוע 2 עסקאות של סם מסוכן מסוג קוקאין במשקל כולל של כ-0.3798 גרם נטו.",0,0,0,1,0,0,1,0,0,0
"הכל, תוך הבנה מלאה של חומרת מעשיו ותקווה עזה כי יעלה בידו לשנות את דרכו.",1,0,0,0,0,0,0,0,0,0
הכלי המרכזי להערכת סיכויי השיקום הוא תסקיר שירות המבחן.,1,0,0,0,0,0,0,0,0,0
הלכתי לאשפוזית ופתאום התחילו להיות סביבי כל מיני טיפוסים נרקומנים.,0,0,0,0,0,0,0,0,0,0
"המאשימה בטיעוניה ביקשה לקבוע מתחם ענישה הנע בין 22 חודשי מאסר ועד 48 חודשי מאסר בפועל, ולמקם את הנאשם ברף הבינוני של המתחם.",1,0,0,0,0,0,0,0,0,0
המאשימה ביקשה להכריז על הנאשם כסוחר 		סמים.,1,0,0,0,0,0,0,0,0,0
המאשימה ביקשה למקם את עונשו של הנאשם ברף הבינוני - גבוה של המתחם.,0,0,0,0,0,0,0,0,0,0
"המאשימה ביקשה לקבוע מתחם עונש הולם נפרד ביחס לאירוע הראשון החל משנתיים ועד ארבע שנים, וביחס לאישומי הסחר, מתחמי ענישה נפרדים החל משישה חודשים ועד 18 חודשים.",1,0,0,0,0,0,0,0,0,0
"המאשימה הדגישה את חומרת העבירות בהן הורשע הנאשם, הפנתה לערכים המוגנים בעבירות הסמים, בין היתר לחובה להגן על בריאותו, שלומו הפיזי והנפשי של הציבור, והצורך למנוע פגיעה ונזק לחברה.",1,0,0,0,0,0,0,0,0,0
המאשימה הפנתה בטיעוניה לעובדות כתב האישום המתוקן ועתרה להטלת ענישה מחמירה לאור הפגיעה בערכים המוגנים של שמירה על שלום הציבור ובריאותו וכן פגיעה בביטחונם של משתמשי הדרך.,1,0,0,0,0,0,0,0,0,0
המאשימה טענה לעונש בכתב והשלימה טיעוניה על-פה.,1,0,0,0,0,0,0,0,0,0
"המאשימה כאמור התנגדה להמלצות שירות המבחן וסבורה כי לא ניתן לתת אמון בנאשם, נוכח עברו וחוסר יכולתו להתמודד עם מצבי משבר.",1,0,0,0,0,0,0,0,0,0
המאשימה סברה כי יש להטיל על הנאשם מאסר בעבודות שירות וענישה נלווית ועמדה על הותרת הרשעתו על כנה בין היתר נוכח  העובדה שהעבירות בוצעו במוניתו ומתוך מוניתו של הנאשם.,1,0,0,0,0,0,0,0,0,0
"המאשימה עתרה בנוסף להפעיל את העונשים ברי ההפעלה, היינו מאסר בן 10 חודשים ופסילת רישיון הנהיגה למשך 9 חודשים, חלקם במצטבר לכל עונש אחר שיוטל.",1,0,0,0,0,0,0,0,0,0
"המאשימה, באמצעות ב""כ נבולסי, עמדה על הערכים החברתיים שנפגעו, ובהם הנזק לציבור והפגיעה בשלומו וביטחונו.",1,0,0,0,0,0,0,0,0,0
"המוצגים יחולטו/יושמדו/יושבו לבעליהם עפ""י החלטת קצין משטרה.",0,1,0,0,0,0,0,0,0,0
"המישור השני הוא, כי בית המשפט המחוזי אמנם התחשב במידה מסוימת באלמנט ה""חידוש"" שבהגדרת הסם כסם מסוכן, והדגיש כי ""ההחמרה במדיניות הענישה בהקשר לקנבינואידים הסינטטיים...",1,0,0,0,0,0,0,0,0,0
"המליצו להשית עליו ענישה קונקרטית של מאסר בעבודות שרות, אשר יחדד את חומרת העבירה ומאידך יאפשר המשך ההליך הטיפולי והשיקומי, הטלת מע""ת.",1,0,0,0,0,0,0,0,0,0
"המתלונן שוב ניסה לחלץ עצמו, פתח את חגורת הבטיחות ובתגובה הנאשם סגר אותה.",1,0,0,0,0,0,0,0,0,0
"הנאשם  יתייצב לשאת בעונש המאסר בפועל שהוטל עליו במסגרת גזר דין זה ביום 18.08.24 עד השעה 10:00 בימ""ר הדרים, או במקום אחר על פי החלטת שירות בתי הסוהר, כשברשתו תעודת זהות או דרכון.",0,0,0,0,0,0,0,0,0,0
הנאשם אחראי באופן מלא למעשים.,0,0,0,0,0,0,0,0,1,0
"הנאשם אחראי למעשיו, גרם נזקים ללקוחות שרכשו ממנו את הסם, כשפוטנציאל הנזק עלול היה להיות משמעותי יותר.",0,0,0,0,0,0,0,0,1,0
"הנאשם אמנם עבר הליך של גמילה פיזית אך עלתה התרשמות של חוסר מוטיבציה לתהליך נפשי שיקומי, הנאשם סירב להשתתף בקבוצות טיפוליות, לא שיתף פעולה בשיחות פרטניות ואף לא נענה להמלצה להשתלב במסגרת קהילה טיפולית, אלא בחר להשתלב במרכז יום לגמילה מסמים באשדוד.",0,0,0,0,0,1,0,0,0,0
"הנאשם אף הביע רצון לאחר המאסר להיות בקשר טיפולי עם גורמי רש""א.",0,0,0,0,0,1,0,0,0,0
"הנאשם בדברו האחרון אמר: ""קשה לי לדבר, רק היום נודע ל מצבה הבריאותי של אימי.",0,0,0,0,0,0,0,0,0,0
"הנאשם בדבריו לבית המשפט מסר, כי הוא אינו אותו אדם שהופיע לפני בית המשפט לפני שלוש וחצי שנים, ומסר שעבר תהליך מאוד ארוך עם עצמו בשנים אלה, אשר כלל מעצר בית ממושך וניהול התיק שהכבידו על התנהלות חייו התקינים.",0,0,0,0,0,1,0,0,0,0
הנאשם בדבריו מסר כי נפגש פעמיים עם קצינת המבחן ועשה מה שהתבקש ממנו.,0,0,0,0,0,1,0,0,0,0
"הנאשם בדבריו שיתף כי קיווה להשתקם, אך סביבת מגוריו לא אפשרה את השלמת הטיפול.",0,0,0,0,0,1,0,0,0,0
"הנאשם ביטא רצון לטיפול אך סירב להצעת שירות המבחן לשלבו בטיפול אינטנסיבי בתחום ההימורים בקהילה טיפולית סגורה, לדבריו התקשה לעזוב את משפחתו לתקופה ממושכת, ובהמשך לבקשתו שולב, החל מחודש מאי 2023,  ביחידה לטיפול בהתמכרויות במסגרת אמבולטורית ומשתף פעולה באופן תקין.",0,0,0,0,0,1,0,0,0,0
הנאשם ביקש מבית המשפט הזדמנות.,1,0,0,0,0,0,0,0,0,0
הנאשם ביקש מהשוטרים להפסיק ואמר כי יפתח את הדלת והוא עשה כן.,1,0,0,0,0,0,0,0,0,0
"הנאשם בן 24 שנים, ולחובתו שתי הרשעות קודמות, אחת מהן בגין עבירות של החזקת סם מסוכן לצריכה עצמית.",0,0,0,0,0,1,0,0,0,0
"הנאשם בן 34, רווק המתגורר בבית הוריו, נעדר עבר פלילי מכל סוג, הודה במיוחס לו ונטל אחריות מלאה על מעשיו.",0,0,0,0,0,1,0,0,0,0
הנאשם גדל במשפחה חרדית המסייעת לו כיום מבחינה כלכלית ובטיפול בילדיו.,0,0,0,0,0,1,0,0,0,0
הנאשם גם ביטא מוטיבציה לנזקקות טיפולית.,0,0,0,0,0,1,0,0,0,0
הנאשם גם כפר באמירות אלה.,1,0,0,0,0,0,0,0,0,0
"הנאשם גם מסייע לחמותו, בת ה- 77 החולה המתגוררת בשכנות.",0,0,0,0,0,1,0,0,0,0
"הנאשם גם סחר וסיפק סם מסוג קטמין, בשתי הזדמנויות, לסוכן עימו יש לו הכרות מוקדמת.",0,0,0,1,1,0,0,0,0,0
"הנאשם הבהיר בצורה ברורה, שהוא אינו מתקרב לדבר שהוא סבור שעלול להיות לא חוקי.",0,0,0,0,0,1,0,0,0,0
הנאשם הביע התעניינות בתואר מתקדם ויש לברך על כך אולם מדובר בתכנית כללית שעדיין לא התגבשה לכלל מציאות והעולם האקדמי מלא ופתוח למקצועות רבים כך שהקשר בינם לבין הרשעה מרוחק בשלב זה.,0,0,0,0,0,1,0,0,0,0
